# Equilibrio L-V con potencial Lennard-Jones

units           lj
atom_style      atomic

# Crear caja inicial (10x10x10) con red FCC y replicar en X
lattice         fcc 0.8442
Lattice spacing in x,y,z = 1.6795962 1.6795962 1.6795962
region          box block 0 10 0 10 0 10
create_box      1 box
Created orthogonal box = (0 0 0) to (16.795962 16.795962 16.795962)
  1 by 1 by 1 MPI processor grid
create_atoms    1 box
Created 4000 atoms
  using lattice units in orthogonal box = (0 0 0) to (16.795962 16.795962 16.795962)
  create_atoms CPU = 0.007 seconds
replicate       3 1 1
Replication is creating a 3x1x1 = 3 times larger system...
  orthogonal box = (0 0 0) to (50.387886 16.795962 16.795962)
  1 by 1 by 1 MPI processor grid
  12000 atoms
  replicate CPU = 0.019 seconds

# Borrar las regiones laterales (sólo conservar el centro)
group           extremos id <> 1 4000
4000 atoms in group extremos
group           extremos id <> 8001 12000
8000 atoms in group extremos
delete_atoms    group extremos
Deleted 8000 atoms, new total = 4000

mass            1 1.0
neigh_modify    delay 5

# Inicialización de velocidades
velocity        all create 0.7 87287

# Interacción Lennard-Jones
pair_style      lj/cut 2.5
pair_coeff      1 1 1.0 1.0

# Temperatura de simulación (editable)
variable        T equal 1.0

# Primera etapa: dinámica NVE
fix             f1 all nve

compute         tempi all temp
compute         press all pressure tempi

# Registro de temperatura y presión
fix             f_temp all ave/time 10 10 100 c_tempi file temperatura_${T}.out
fix             f_temp all ave/time 10 10 100 c_tempi file temperatura_1.out
fix             f_press all ave/time 10 10 100 c_press file prico_${T}.out
fix             f_press all ave/time 10 10 100 c_press file prico_1.out

# Registro del tensor de presión completo
fix             f_tensor all ave/time 10 10 100 c_press[1] c_press[2] c_press[3] c_press[4] c_press[5] c_press[6] file ptensor_${T}.out
fix             f_tensor all ave/time 10 10 100 c_press[1] c_press[2] c_press[3] c_press[4] c_press[5] c_press[6] file ptensor_1.out

# Dump inicial para observar evolución
dump            d1 all atom 100 dump_${T}.melt
dump            d1 all atom 100 dump_1.melt

thermo_style    custom step density pe ke etotal
thermo          50
timestep        0.005

# Corrida inicial para estabilización
run             20000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 5 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.8
  ghost atom cutoff = 2.8
  binsize = 1.4, bins = 36 12 12
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.654 | 3.654 | 3.654 Mbytes
   Step        Density         PotEng         KinEng         TotEng    
     50700   0.2814        -2.7539361      1.4618508     -1.2920852    
     50750   0.2814        -2.756432       1.4967332     -1.2596988    
     50800   0.2814        -2.7141906      1.5002875     -1.2139031    
     50850   0.2814        -2.7504886      1.5014674     -1.2490212    
     50900   0.2814        -2.7277527      1.4724235     -1.2553293    
     50950   0.2814        -2.7291627      1.4934897     -1.235673     
     51000   0.2814        -2.7156014      1.5276799     -1.1879215    
     51050   0.2814        -2.7320709      1.505569      -1.2265019    
     51100   0.2814        -2.738701       1.5325191     -1.2061819    
     51150   0.2814        -2.7345137      1.4989284     -1.2355853    
     51200   0.2814        -2.7531819      1.5006942     -1.2524877    
     51250   0.2814        -2.7451383      1.4848446     -1.2602937    
     51300   0.2814        -2.7266402      1.4885129     -1.2381273    
     51350   0.2814        -2.744465       1.4897587     -1.2547064    
     51400   0.2814        -2.7530429      1.4762471     -1.2767958    
     51450   0.2814        -2.7557312      1.5152554     -1.2404758    
     51500   0.2814        -2.7457105      1.5074522     -1.2382583    
     51550   0.2814        -2.7675011      1.4863931     -1.2811079    
     51600   0.2814        -2.7697048      1.5148578     -1.254847     
     51650   0.2814        -2.7760935      1.4811656     -1.2949279    
     51700   0.2814        -2.7762411      1.4923004     -1.2839407    
     51750   0.2814        -2.7682005      1.5002675     -1.267933     
     51800   0.2814        -2.7625634      1.478091      -1.2844723    
     51850   0.2814        -2.7516988      1.4818308     -1.269868     
     51900   0.2814        -2.751087       1.4889568     -1.2621302    
     51950   0.2814        -2.7458614      1.4890146     -1.2568468    
     52000   0.2814        -2.7439359      1.4953117     -1.2486242    
     52050   0.2814        -2.7409662      1.5246447     -1.2163215    
     52100   0.2814        -2.729699       1.4899495     -1.2397495    
     52150   0.2814        -2.7269105      1.5231093     -1.2038012    
     52200   0.2814        -2.7299619      1.5055201     -1.2244418    
     52250   0.2814        -2.7210439      1.4986938     -1.2223502    
     52300   0.2814        -2.738826       1.4939592     -1.2448668    
     52350   0.2814        -2.7534829      1.5086576     -1.2448253    
     52400   0.2814        -2.7625463      1.5001029     -1.2624434    
     52450   0.2814        -2.778274       1.4880354     -1.2902386    
     52500   0.2814        -2.7723806      1.4751529     -1.2972278    
     52550   0.2814        -2.7864945      1.4714337     -1.3150608    
     52600   0.2814        -2.7964368      1.5054214     -1.2910154    
     52650   0.2814        -2.781382       1.5154517     -1.2659303    
     52700   0.2814        -2.803988       1.4370264     -1.3669616    
     52750   0.2814        -2.8072337      1.4798065     -1.3274273    
     52800   0.2814        -2.7904084      1.5122362     -1.2781722    
     52850   0.2814        -2.7948842      1.513006      -1.2818782    
     52900   0.2814        -2.7795871      1.4675556     -1.3120315    
     52950   0.2814        -2.7931227      1.5200259     -1.2730968    
     53000   0.2814        -2.7893287      1.5099165     -1.2794122    
     53050   0.2814        -2.776869       1.5030695     -1.2737995    
     53100   0.2814        -2.7710078      1.4989204     -1.2720873    
     53150   0.2814        -2.7819602      1.4696831     -1.3122772    
     53200   0.2814        -2.7651738      1.5290104     -1.2361634    
     53250   0.2814        -2.7509831      1.500838      -1.250145     
     53300   0.2814        -2.7609718      1.5187005     -1.2422712    
     53350   0.2814        -2.7583213      1.5169914     -1.24133      
     53400   0.2814        -2.7541996      1.4945593     -1.2596403    
     53450   0.2814        -2.7390121      1.4919448     -1.2470673    
     53500   0.2814        -2.7454705      1.4882679     -1.2572027    
     53550   0.2814        -2.7466239      1.5486539     -1.19797      
     53600   0.2814        -2.758127       1.4956336     -1.2624934    
     53650   0.2814        -2.7262789      1.4722205     -1.2540584    
     53700   0.2814        -2.7632036      1.5419691     -1.2212345    
     53750   0.2814        -2.7597376      1.5043679     -1.2553697    
     53800   0.2814        -2.765579       1.4555274     -1.3100516    
     53850   0.2814        -2.7688691      1.4750121     -1.2938571    
     53900   0.2814        -2.764478       1.492166      -1.272312     
     53950   0.2814        -2.7727357      1.4906551     -1.2820807    
     54000   0.2814        -2.7756685      1.4882246     -1.287444     
     54050   0.2814        -2.7824949      1.4747175     -1.3077774    
     54100   0.2814        -2.7456385      1.5010928     -1.2445458    
     54150   0.2814        -2.7599527      1.4985389     -1.2614139    
     54200   0.2814        -2.7584554      1.4850318     -1.2734236    
     54250   0.2814        -2.757787       1.464769      -1.293018     
     54300   0.2814        -2.7727236      1.4820886     -1.290635     
     54350   0.2814        -2.7868523      1.4944707     -1.2923816    
     54400   0.2814        -2.7939053      1.4755645     -1.3183408    
     54450   0.2814        -2.7816034      1.5076738     -1.2739295    
     54500   0.2814        -2.7733804      1.4878424     -1.285538     
     54550   0.2814        -2.7778571      1.4781        -1.299757     
     54600   0.2814        -2.7831224      1.4971469     -1.2859755    
     54650   0.2814        -2.7748762      1.508657      -1.2662192    
     54700   0.2814        -2.7798829      1.4783633     -1.3015196    
     54750   0.2814        -2.7685909      1.5238491     -1.2447417    
     54800   0.2814        -2.7750408      1.495991      -1.2790497    
     54850   0.2814        -2.7793353      1.4836519     -1.2956834    
     54900   0.2814        -2.7896289      1.5187974     -1.2708315    
     54950   0.2814        -2.7736738      1.5084027     -1.2652711    
     55000   0.2814        -2.8085496      1.481684      -1.3268657    
     55050   0.2814        -2.7986932      1.4740872     -1.324606     
     55100   0.2814        -2.7830942      1.503491      -1.2796032    
     55150   0.2814        -2.7984196      1.5082672     -1.2901524    
     55200   0.2814        -2.7852367      1.4895893     -1.2956475    
     55250   0.2814        -2.7687951      1.4883942     -1.2804009    
     55300   0.2814        -2.758993       1.5250548     -1.2339383    
     55350   0.2814        -2.7619376      1.5341012     -1.2278364    
     55400   0.2814        -2.768756       1.4838238     -1.2849322    
     55450   0.2814        -2.7549308      1.4957499     -1.2591809    
     55500   0.2814        -2.7568976      1.5171394     -1.2397582    
     55550   0.2814        -2.767052       1.4985383     -1.2685138    
     55600   0.2814        -2.7729687      1.4938618     -1.2791069    
     55650   0.2814        -2.7745233      1.502592      -1.2719313    
     55700   0.2814        -2.7583295      1.5114444     -1.2468851    
     55750   0.2814        -2.7740033      1.5014959     -1.2725073    
     55800   0.2814        -2.7642425      1.5263433     -1.2378992    
     55850   0.2814        -2.7715614      1.5160714     -1.25549      
     55900   0.2814        -2.7634247      1.5230261     -1.2403986    
     55950   0.2814        -2.7782035      1.5223026     -1.2559009    
     56000   0.2814        -2.7577074      1.4818328     -1.2758746    
     56050   0.2814        -2.7639226      1.4933689     -1.2705537    
     56100   0.2814        -2.7790149      1.492078      -1.2869368    
     56150   0.2814        -2.7823039      1.4878057     -1.2944982    
     56200   0.2814        -2.7732661      1.5170589     -1.2562072    
     56250   0.2814        -2.7974913      1.5039872     -1.293504     
     56300   0.2814        -2.7907022      1.5058546     -1.2848477    
     56350   0.2814        -2.7767397      1.4855301     -1.2912096    
     56400   0.2814        -2.7857779      1.4653855     -1.3203924    
     56450   0.2814        -2.7751221      1.4899757     -1.2851464    
     56500   0.2814        -2.7860721      1.4926585     -1.2934136    
     56550   0.2814        -2.8097875      1.4901014     -1.3196861    
     56600   0.2814        -2.7944021      1.5085912     -1.285811     
     56650   0.2814        -2.7958601      1.5079212     -1.2879389    
     56700   0.2814        -2.7884381      1.5022747     -1.2861634    
     56750   0.2814        -2.7968281      1.4675166     -1.3293115    
     56800   0.2814        -2.7928084      1.4941279     -1.2986806    
     56850   0.2814        -2.8092779      1.529481      -1.2797969    
     56900   0.2814        -2.7981524      1.5136292     -1.2845232    
     56950   0.2814        -2.8092768      1.4998087     -1.3094681    
     57000   0.2814        -2.8082422      1.5218363     -1.2864059    
     57050   0.2814        -2.8072186      1.5032091     -1.3040095    
     57100   0.2814        -2.8100121      1.5211892     -1.288823     
     57150   0.2814        -2.7993499      1.5007296     -1.2986203    
     57200   0.2814        -2.8060957      1.4740952     -1.3320005    
     57250   0.2814        -2.8046533      1.5078745     -1.2967788    
     57300   0.2814        -2.8003002      1.4845232     -1.315777     
     57350   0.2814        -2.8078238      1.4910693     -1.3167545    
     57400   0.2814        -2.8139535      1.5017331     -1.3122205    
     57450   0.2814        -2.8178949      1.5007167     -1.3171782    
     57500   0.2814        -2.8250508      1.5060576     -1.3189932    
     57550   0.2814        -2.8122424      1.4960015     -1.3162409    
     57600   0.2814        -2.8036014      1.5333845     -1.2702169    
     57650   0.2814        -2.8367424      1.5189017     -1.3178407    
     57700   0.2814        -2.81613        1.4421254     -1.3740046    
     57750   0.2814        -2.829464       1.4992011     -1.3302629    
     57800   0.2814        -2.8320227      1.5223314     -1.3096913    
     57850   0.2814        -2.8367478      1.4967261     -1.3400218    
     57900   0.2814        -2.832279       1.4729915     -1.3592875    
     57950   0.2814        -2.8225154      1.4676707     -1.3548447    
     58000   0.2814        -2.8238216      1.5148899     -1.3089317    
     58050   0.2814        -2.8190892      1.4867671     -1.3323221    
     58100   0.2814        -2.8183425      1.4707868     -1.3475558    
     58150   0.2814        -2.8163832      1.5166162     -1.299767     
     58200   0.2814        -2.8152131      1.5044795     -1.3107336    
     58250   0.2814        -2.8043212      1.4679381     -1.3363831    
     58300   0.2814        -2.8007206      1.5451129     -1.2556077    
     58350   0.2814        -2.7874998      1.4980964     -1.2894034    
     58400   0.2814        -2.8119475      1.4916478     -1.3202998    
     58450   0.2814        -2.8032407      1.4807771     -1.3224637    
     58500   0.2814        -2.8187416      1.516377      -1.3023646    
     58550   0.2814        -2.799235       1.5073941     -1.2918408    
     58600   0.2814        -2.7984561      1.4903309     -1.3081251    
     58650   0.2814        -2.8006737      1.5241493     -1.2765244    
     58700   0.2814        -2.8047594      1.4992758     -1.3054836    
     58750   0.2814        -2.7989622      1.4606388     -1.3383234    
     58800   0.2814        -2.7975232      1.5040375     -1.2934857    
     58850   0.2814        -2.7864176      1.5164605     -1.2699572    
     58900   0.2814        -2.8057728      1.5131261     -1.2926466    
     58950   0.2814        -2.8226945      1.4731796     -1.3495149    
     59000   0.2814        -2.8176627      1.5395467     -1.278116     
     59050   0.2814        -2.8341198      1.5430238     -1.291096     
     59100   0.2814        -2.8301564      1.4763024     -1.353854     
     59150   0.2814        -2.8517932      1.5189335     -1.3328596    
     59200   0.2814        -2.8597681      1.5261593     -1.3336088    
     59250   0.2814        -2.8454611      1.5576727     -1.2877884    
     59300   0.2814        -2.8511899      1.4882361     -1.3629537    
     59350   0.2814        -2.8495609      1.4933986     -1.3561623    
     59400   0.2814        -2.8583339      1.5267049     -1.331629     
     59450   0.2814        -2.8349522      1.4718963     -1.3630559    
     59500   0.2814        -2.8592085      1.46859       -1.3906185    
     59550   0.2814        -2.8581061      1.508337      -1.3497691    
     59600   0.2814        -2.8359734      1.4792225     -1.3567509    
     59650   0.2814        -2.8688462      1.4989252     -1.369921     
     59700   0.2814        -2.8547231      1.5173995     -1.3373236    
     59750   0.2814        -2.8370333      1.4888835     -1.3481498    
     59800   0.2814        -2.8382517      1.4748665     -1.3633852    
     59850   0.2814        -2.8224047      1.5467274     -1.2756773    
